identifier,category,timestamp,x,y
389.0,2.0,1683896637.47921,699,315
389.0,2.0,1683896637.7603393,711,323
389.0,2.0,1683896638.0414689,722,333
389.0,2.0,1683896638.3225982,739,346
389.0,2.0,1683896638.6037276,752,357
389.0,2.0,1683896638.884857,767,370
389.0,2.0,1683896639.1659863,783,384
389.0,2.0,1683896639.447116,804,402
389.0,2.0,1683896639.7282453,817,419
389.0,2.0,1683896640.0093746,844,437
389.0,2.0,1683896640.290504,871,464
389.0,2.0,1683896640.5716333,897,495
389.0,2.0,1683896640.852763,926,523
389.0,2.0,1683896641.1338923,958,556
389.0,2.0,1683896641.4150217,1003,587
389.0,2.0,1683896641.696151,1040,602
389.0,2.0,1683896641.9772804,1075,619
389.0,2.0,1683896642.25841,1108,642
389.0,2.0,1683896642.5395393,1126,660
388.0,2.0,1683896637.205593,633,464
388.0,2.0,1683896637.3731775,599,469
388.0,2.0,1683896637.5407617,557,473
388.0,2.0,1683896637.7083461,516,477
388.0,2.0,1683896637.8759305,487,482
388.0,2.0,1683896638.0435147,465,483
390.0,2.0,1683896637.577608,924,300
390.0,2.0,1683896639.662494,918,298
390.0,2.0,1683896641.7473795,913,297
390.0,2.0,1683896643.8322654,908,294
390.0,2.0,1683896645.917151,900,290
390.0,2.0,1683896648.0020368,895,288
390.0,2.0,1683896650.0869226,888,283
390.0,2.0,1683896652.1718082,884,281
390.0,2.0,1683896654.256694,871,281
390.0,2.0,1683896656.3415797,869,279
390.0,2.0,1683896658.4264655,865,278
390.0,2.0,1683896660.5113513,862,278
390.0,2.0,1683896662.596237,857,277
390.0,2.0,1683896664.6811228,854,277
390.0,2.0,1683896666.7660084,851,275
390.0,2.0,1683896668.8508942,847,275
390.0,2.0,1683896670.93578,840,274
390.0,2.0,1683896673.0206656,839,273
390.0,2.0,1683896675.1055515,842,272
390.0,2.0,1683896677.190437,840,273
391.0,2.0,1683896637.991306,587,681
391.0,2.0,1683896638.1518404,664,671
391.0,2.0,1683896638.312375,716,667
391.0,2.0,1683896638.4729095,751,664
392.0,2.0,1683896638.1776793,601,442
392.0,2.0,1683896638.3459475,561,442
392.0,2.0,1683896638.5142155,543,444
392.0,2.0,1683896638.6824837,507,446
392.0,2.0,1683896638.8507519,493,445
392.0,2.0,1683896639.0190198,477,450
394.0,2.0,1683896638.8192346,618,418
394.0,2.0,1683896639.0187354,609,416
394.0,2.0,1683896639.218236,600,415
394.0,2.0,1683896639.4177365,589,418
394.0,2.0,1683896639.6172373,572,423
394.0,2.0,1683896639.8167381,558,424
394.0,2.0,1683896640.0162387,542,426
394.0,2.0,1683896640.2157393,520,429
394.0,2.0,1683896640.41524,504,429
394.0,2.0,1683896640.6147408,495,433
394.0,2.0,1683896640.8142414,484,435
394.0,2.0,1683896641.013742,475,437
394.0,2.0,1683896641.2132428,466,436
394.0,2.0,1683896641.4127436,457,435
395.0,2.0,1683896639.375556,703,274
395.0,2.0,1683896639.6032782,716,278
395.0,2.0,1683896639.831,730,282
395.0,2.0,1683896640.058722,747,287
395.0,2.0,1683896640.2864442,769,296
395.0,2.0,1683896640.5141664,789,304
395.0,2.0,1683896640.7418883,810,315
395.0,2.0,1683896640.9696102,839,331
395.0,2.0,1683896641.1973324,864,345
395.0,2.0,1683896641.4250546,892,362
395.0,2.0,1683896641.6527765,924,380
395.0,2.0,1683896641.8804984,969,409
395.0,2.0,1683896642.1082206,1011,435
395.0,2.0,1683896642.3359427,1059,465
395.0,2.0,1683896642.5636647,1122,513
395.0,2.0,1683896642.7913866,1170,555
395.0,2.0,1683896643.0191088,1197,587
395.0,2.0,1683896643.246831,1239,627
393.0,3.0,1683896639.3905923,631,456
393.0,3.0,1683896639.7249706,612,462
393.0,3.0,1683896640.0593488,570,468
393.0,3.0,1683896640.393727,541,471
393.0,3.0,1683896640.7281053,492,476
393.0,3.0,1683896641.0624835,480,476
393.0,3.0,1683896641.3968618,459,472
393.0,3.0,1683896641.73124,455,464
396.0,2.0,1683896640.1040432,558,685
396.0,2.0,1683896640.2723353,653,676
396.0,2.0,1683896640.4406273,714,672
396.0,2.0,1683896640.6089194,747,665
397.0,2.0,1683896640.3335173,667,299
397.0,2.0,1683896640.6347184,678,304
397.0,2.0,1683896640.9359193,691,312
397.0,2.0,1683896641.2371204,703,321
397.0,2.0,1683896641.5383215,715,330
397.0,2.0,1683896641.8395224,733,343
397.0,2.0,1683896642.1407235,748,356
397.0,2.0,1683896642.4419246,763,369
397.0,2.0,1683896642.7431257,781,384
397.0,2.0,1683896643.0443265,804,403
397.0,2.0,1683896643.3455276,822,423
397.0,2.0,1683896643.6467288,849,443
397.0,2.0,1683896643.9479296,883,470
397.0,2.0,1683896644.2491307,915,505
397.0,2.0,1683896644.5503318,949,537
397.0,2.0,1683896644.851533,998,572
397.0,2.0,1683896645.1527338,1036,601
397.0,2.0,1683896645.453935,1067,617
397.0,2.0,1683896645.755136,1121,639
397.0,2.0,1683896646.0563369,1166,675
398.0,3.0,1683896641.1334221,1196,349
398.0,3.0,1683896641.3607206,1171,335
398.0,3.0,1683896641.5880194,1149,323
398.0,3.0,1683896641.8153179,1094,302
399.0,3.0,1683896641.34352,643,437
399.0,3.0,1683896641.5824637,632,436
399.0,3.0,1683896641.8214076,618,435
399.0,3.0,1683896642.0603511,606,436
399.0,3.0,1683896642.299295,595,439
399.0,3.0,1683896642.5382388,567,439
399.0,3.0,1683896642.7771826,545,441
399.0,3.0,1683896643.0161262,525,443
399.0,3.0,1683896643.25507,508,444
399.0,3.0,1683896643.4940138,494,450
399.0,3.0,1683896643.7329576,483,451
399.0,3.0,1683896643.9719012,473,452
399.0,3.0,1683896644.210845,472,454
401.0,2.0,1683896641.536242,612,409
401.0,2.0,1683896641.7770638,597,406
401.0,2.0,1683896642.017886,589,406
401.0,2.0,1683896642.2587078,577,411
401.0,2.0,1683896642.4995296,558,417
401.0,2.0,1683896642.7403517,541,418
401.0,2.0,1683896642.9811735,524,418
401.0,2.0,1683896643.2219956,505,417
401.0,2.0,1683896643.4628174,492,420
401.0,2.0,1683896643.7036393,481,419
401.0,2.0,1683896643.9444613,471,421
400.0,3.0,1683896641.5442421,536,457
400.0,3.0,1683896641.6692867,478,460
402.0,2.0,1683896642.0186172,695,309
402.0,2.0,1683896642.3793032,707,319
402.0,2.0,1683896642.7399893,718,327
402.0,2.0,1683896643.1006753,728,335
402.0,2.0,1683896643.4613616,740,345
402.0,2.0,1683896643.8220477,756,358
402.0,2.0,1683896644.1827338,769,371
402.0,2.0,1683896644.5434198,784,385
402.0,2.0,1683896644.904106,805,406
402.0,2.0,1683896645.264792,824,424
402.0,2.0,1683896645.6254783,844,444
402.0,2.0,1683896645.9861643,867,468
402.0,2.0,1683896646.3468504,901,506
402.0,2.0,1683896646.7075365,930,529
402.0,2.0,1683896647.0682225,966,566
402.0,2.0,1683896647.4289086,1019,606
402.0,2.0,1683896647.7895947,1042,620
402.0,2.0,1683896648.150281,1096,637
402.0,2.0,1683896648.510967,1120,662
402.0,2.0,1683896648.871653,1155,701
405.0,2.0,1683896642.7717347,563,687
405.0,2.0,1683896643.0019586,640,677
405.0,2.0,1683896643.2321825,709,672
405.0,2.0,1683896643.4624062,754,669
404.0,2.0,1683896643.4255533,1032,290
404.0,2.0,1683896644.4110956,1033,290
404.0,2.0,1683896645.396638,1033,290
404.0,2.0,1683896646.3821802,1033,290
404.0,2.0,1683896647.3677225,1031,290
404.0,2.0,1683896648.3532648,1031,290
404.0,2.0,1683896649.338807,1029,290
404.0,2.0,1683896650.3243494,1032,290
404.0,2.0,1683896651.3098917,1033,290
404.0,2.0,1683896652.295434,1033,290
404.0,2.0,1683896653.2809763,1034,290
404.0,2.0,1683896654.2665186,1034,290
404.0,2.0,1683896655.252061,1034,290
404.0,2.0,1683896656.2376032,1034,290
404.0,2.0,1683896657.2231455,1034,290
404.0,2.0,1683896658.2086878,1034,290
404.0,2.0,1683896659.19423,1034,290
404.0,2.0,1683896660.1797724,1028,290
404.0,2.0,1683896661.1653147,1032,291
404.0,2.0,1683896662.150857,1033,291
406.0,2.0,1683896643.9301262,618,420
406.0,2.0,1683896644.1740177,611,419
406.0,2.0,1683896644.4179094,600,416
406.0,2.0,1683896644.6618009,590,417
406.0,2.0,1683896644.9056923,575,423
406.0,2.0,1683896645.149584,557,424
406.0,2.0,1683896645.3934755,533,424
406.0,2.0,1683896645.637367,513,427
406.0,2.0,1683896645.8812585,499,427
406.0,2.0,1683896646.1251502,487,428
406.0,2.0,1683896646.3690417,478,432
406.0,2.0,1683896646.6129332,468,430
406.0,2.0,1683896646.8568249,458,434
407.0,2.0,1683896644.167892,687,309
407.0,2.0,1683896644.508245,700,318
407.0,2.0,1683896644.8485978,709,326
407.0,2.0,1683896645.1889508,720,334
407.0,2.0,1683896645.5293036,732,344
407.0,2.0,1683896645.8696566,748,358
407.0,2.0,1683896646.2100093,762,369
407.0,2.0,1683896646.5503623,776,382
407.0,2.0,1683896646.8907151,794,400
407.0,2.0,1683896647.2310681,810,415
407.0,2.0,1683896647.5714211,825,434
407.0,2.0,1683896647.911774,849,453
407.0,2.0,1683896648.252127,877,480
407.0,2.0,1683896648.5924797,903,509
407.0,2.0,1683896648.9328327,930,536
407.0,2.0,1683896649.2731855,972,577
407.0,2.0,1683896649.6135385,1008,604
407.0,2.0,1683896649.9538913,1034,619
407.0,2.0,1683896650.2942443,1077,641
407.0,2.0,1683896650.634597,1123,670
408.0,3.0,1683896644.4253685,627,456
408.0,3.0,1683896644.697717,610,458
408.0,3.0,1683896644.9700654,534,472
408.0,3.0,1683896645.2424138,496,471
408.0,3.0,1683896645.5147622,525,452
408.0,3.0,1683896645.7871106,492,459
409.0,2.0,1683896644.6707013,720,276
409.0,2.0,1683896644.9232259,733,280
409.0,2.0,1683896645.1757503,749,285
409.0,2.0,1683896645.4282749,772,292
409.0,2.0,1683896645.6807995,790,302
409.0,2.0,1683896645.9333239,810,313
409.0,2.0,1683896646.1858485,838,329
409.0,2.0,1683896646.438373,856,344
409.0,2.0,1683896646.6908975,890,360
409.0,2.0,1683896646.943422,921,380
409.0,2.0,1683896647.1959465,966,409
409.0,2.0,1683896647.448471,1007,436
409.0,2.0,1683896647.7009957,1057,469
409.0,2.0,1683896647.95352,1123,524
409.0,2.0,1683896648.2060447,1168,570
409.0,2.0,1683896648.4585693,1197,604
409.0,2.0,1683896648.7110937,1238,634
410.0,2.0,1683896645.198666,535,689
410.0,2.0,1683896645.4223046,608,684
410.0,2.0,1683896645.6459432,674,680
410.0,2.0,1683896645.8695817,721,674
410.0,2.0,1683896646.0932202,762,668
412.0,2.0,1683896645.7259092,612,437
412.0,2.0,1683896645.9641905,598,439
412.0,2.0,1683896646.2024717,571,440
412.0,2.0,1683896646.440753,548,442
412.0,2.0,1683896646.6790342,525,443
412.0,2.0,1683896646.9173152,503,446
412.0,2.0,1683896647.1555965,486,448
412.0,2.0,1683896647.3938777,475,445
411.0,2.0,1683896645.7289112,1226,356
411.0,2.0,1683896645.967817,1216,353
411.0,2.0,1683896646.206723,1213,348
411.0,2.0,1683896646.445629,1209,345
411.0,2.0,1683896646.6845345,1206,342
411.0,2.0,1683896646.9234405,1200,340
411.0,2.0,1683896647.1623464,1191,340
411.0,2.0,1683896647.4012523,1184,338
413.0,2.0,1683896646.5695238,639,454
413.0,2.0,1683896646.790637,619,455
413.0,2.0,1683896647.0117502,589,461
413.0,2.0,1683896647.2328634,539,465
413.0,2.0,1683896647.4539764,505,469
413.0,2.0,1683896647.6750896,483,473
415.0,3.0,1683896647.6131608,578,415
415.0,3.0,1683896648.3446198,562,416
415.0,3.0,1683896649.076079,537,420
415.0,3.0,1683896649.8075378,517,421
415.0,3.0,1683896650.5389967,496,424
415.0,3.0,1683896651.2704558,479,426
415.0,3.0,1683896652.0019147,461,433
415.0,3.0,1683896652.7333739,470,424
414.0,2.0,1683896647.6171598,1084,313
414.0,2.0,1683896649.1610012,1078,310
414.0,2.0,1683896650.7048428,1069,308
414.0,2.0,1683896652.2486842,1061,305
414.0,2.0,1683896653.7925255,1054,303
414.0,2.0,1683896655.3363671,1044,299
414.0,2.0,1683896656.8802085,1036,297
414.0,2.0,1683896658.4240499,1029,295
414.0,2.0,1683896659.9678912,1022,291
414.0,2.0,1683896661.5117328,1012,289
414.0,2.0,1683896663.0555742,1006,285
414.0,2.0,1683896664.5994155,1000,285
414.0,2.0,1683896666.1432571,993,284
414.0,2.0,1683896667.6870985,986,283
414.0,2.0,1683896669.2309399,979,281
414.0,2.0,1683896670.7747812,973,280
414.0,2.0,1683896672.3186228,912,283
414.0,2.0,1683896673.8624642,907,280
414.0,2.0,1683896675.4063056,959,277
414.0,2.0,1683896676.9501472,955,275
416.0,3.0,1683896648.6720028,556,408
416.0,3.0,1683896649.002106,540,408
416.0,3.0,1683896649.332209,492,417
416.0,3.0,1683896649.662312,464,440
417.0,2.0,1683896648.9366093,604,465
417.0,2.0,1683896649.5017622,641,456
417.0,2.0,1683896650.066915,624,456
417.0,2.0,1683896650.632068,601,462
417.0,2.0,1683896651.1972208,557,465
417.0,2.0,1683896651.7623737,520,469
417.0,2.0,1683896652.3275266,497,474
417.0,2.0,1683896652.8926795,472,477
418.0,2.0,1683896649.2073393,716,342
418.0,2.0,1683896649.5963497,726,352
418.0,2.0,1683896649.9853601,741,365
418.0,2.0,1683896650.3743708,755,379
418.0,2.0,1683896650.7633812,767,389
418.0,2.0,1683896651.1523917,785,408
418.0,2.0,1683896651.5414023,800,420
418.0,2.0,1683896651.9304128,817,436
418.0,2.0,1683896652.3194232,827,451
418.0,2.0,1683896652.7084336,859,470
418.0,2.0,1683896653.097444,873,496
418.0,2.0,1683896653.4864547,896,521
418.0,2.0,1683896653.8754652,933,547
418.0,2.0,1683896654.2644756,956,575
418.0,2.0,1683896654.6534863,988,604
418.0,2.0,1683896655.0424967,1021,620
418.0,2.0,1683896655.431507,1041,636
418.0,2.0,1683896655.8205175,1067,651
418.0,2.0,1683896656.209528,1097,672
418.0,2.0,1683896656.5985386,1113,699
421.0,2.0,1683896649.4426024,522,685
421.0,2.0,1683896649.6510994,558,683
421.0,2.0,1683896649.8595965,643,676
421.0,2.0,1683896650.0680935,702,671
421.0,2.0,1683896650.2765906,733,666
420.0,3.0,1683896649.4445658,512,467
420.0,3.0,1683896649.578275,474,459
422.0,2.0,1683896651.2209237,628,441
422.0,2.0,1683896651.4365366,615,438
422.0,2.0,1683896651.6521492,599,441
422.0,2.0,1683896651.867762,568,442
422.0,2.0,1683896652.083375,549,446
422.0,2.0,1683896652.2989879,525,448
422.0,2.0,1683896652.5146008,496,449
422.0,2.0,1683896652.7302134,477,449
423.0,2.0,1683896652.1579466,547,690
423.0,2.0,1683896653.768769,615,686
423.0,2.0,1683896655.3795915,696,683
423.0,2.0,1683896656.9904141,734,675
423.0,2.0,1683896658.6012366,733,699
425.0,2.0,1683896652.4014306,713,337
425.0,2.0,1683896652.8072019,724,346
425.0,2.0,1683896653.2129729,734,355
425.0,2.0,1683896653.6187441,748,369
425.0,2.0,1683896654.0245154,761,381
425.0,2.0,1683896654.4302864,774,393
425.0,2.0,1683896654.8360577,791,409
425.0,2.0,1683896655.241829,806,423
425.0,2.0,1683896655.6476002,821,439
425.0,2.0,1683896656.0533712,840,458
425.0,2.0,1683896656.4591424,866,482
425.0,2.0,1683896656.8649137,885,506
425.0,2.0,1683896657.2706847,908,531
425.0,2.0,1683896657.676456,940,561
425.0,2.0,1683896658.0822272,968,590
425.0,2.0,1683896658.4879985,999,609
425.0,2.0,1683896658.8937695,1023,618
425.0,2.0,1683896659.2995408,1061,641
425.0,2.0,1683896659.705312,1088,661
425.0,2.0,1683896660.111083,1108,687
424.0,3.0,1683896652.4034314,712,279
424.0,3.0,1683896652.6333523,731,285
424.0,3.0,1683896652.863273,748,290
424.0,3.0,1683896653.0931938,766,297
424.0,3.0,1683896653.3231144,790,309
424.0,3.0,1683896653.5530353,812,323
424.0,3.0,1683896653.7829561,837,338
424.0,3.0,1683896654.0128767,866,355
424.0,3.0,1683896654.2427976,902,379
424.0,3.0,1683896654.4727182,939,403
424.0,3.0,1683896654.702639,982,431
424.0,3.0,1683896654.93256,1041,473
424.0,3.0,1683896655.1624806,1105,515
424.0,3.0,1683896655.3924015,1180,570
424.0,3.0,1683896655.622322,1242,626
426.0,2.0,1683896654.1375017,538,689
426.0,2.0,1683896654.3071256,615,684
426.0,2.0,1683896654.4767494,680,683
426.0,2.0,1683896654.646373,724,678
428.0,2.0,1683896655.0501647,694,271
428.0,2.0,1683896655.3081846,708,275
428.0,2.0,1683896655.5662045,724,279
428.0,2.0,1683896655.8242245,740,284
428.0,2.0,1683896656.0822444,763,293
428.0,2.0,1683896656.340264,782,299
428.0,2.0,1683896656.598284,804,310
428.0,2.0,1683896656.856304,834,327
428.0,2.0,1683896657.1143239,853,342
428.0,2.0,1683896657.3723438,887,359
428.0,2.0,1683896657.6303637,921,379
428.0,2.0,1683896657.8883836,967,409
428.0,2.0,1683896658.1464036,1011,437
428.0,2.0,1683896658.4044235,1060,470
428.0,2.0,1683896658.6624432,1122,523
428.0,2.0,1683896658.920463,1170,573
428.0,2.0,1683896659.178483,1203,603
428.0,2.0,1683896659.436503,1244,633
427.0,2.0,1683896655.052164,628,457
427.0,2.0,1683896655.842272,608,463
427.0,2.0,1683896656.6323798,571,465
427.0,2.0,1683896657.4224877,533,468
427.0,2.0,1683896658.2125955,499,469
427.0,2.0,1683896659.0027034,479,472
427.0,2.0,1683896659.7928114,459,469
427.0,2.0,1683896660.5829191,460,448
429.0,2.0,1683896655.5366564,535,687
429.0,2.0,1683896655.7599316,586,683
429.0,2.0,1683896655.983207,669,673
429.0,2.0,1683896656.2064822,715,671
429.0,2.0,1683896656.4297576,746,668
430.0,7.0,1683896655.8172452,604,412
430.0,7.0,1683896656.0761514,582,411
430.0,7.0,1683896656.3350577,586,413
430.0,7.0,1683896656.5939639,574,414
430.0,7.0,1683896656.85287,552,414
430.0,7.0,1683896657.1117764,538,414
430.0,7.0,1683896657.3706825,523,413
430.0,7.0,1683896657.6295888,508,413
430.0,7.0,1683896657.888495,491,415
430.0,7.0,1683896658.147401,480,417
430.0,7.0,1683896658.4063075,466,417
432.0,2.0,1683896657.9166775,714,336
432.0,2.0,1683896658.2764096,724,345
432.0,2.0,1683896658.6361415,738,360
432.0,2.0,1683896658.9958737,750,371
432.0,2.0,1683896659.3556056,761,382
432.0,2.0,1683896659.7153378,780,399
432.0,2.0,1683896660.0750697,790,409
432.0,2.0,1683896660.4348018,805,421
432.0,2.0,1683896660.7945337,821,440
432.0,2.0,1683896661.1542659,845,462
432.0,2.0,1683896661.513998,866,484
432.0,2.0,1683896661.87373,889,507
432.0,2.0,1683896662.233462,918,537
432.0,2.0,1683896662.593194,948,569
432.0,2.0,1683896662.9529262,976,597
432.0,2.0,1683896663.312658,1009,606
432.0,2.0,1683896663.6723902,1042,627
432.0,2.0,1683896664.0321221,1077,647
432.0,2.0,1683896664.3918543,1117,670
432.0,2.0,1683896664.7515862,1135,703
431.0,3.0,1683896657.9246788,714,297
431.0,3.0,1683896658.1952245,724,304
431.0,3.0,1683896658.4657702,734,312
431.0,3.0,1683896658.736316,745,321
431.0,3.0,1683896659.0068617,758,336
431.0,3.0,1683896659.2774074,771,347
431.0,3.0,1683896659.5479531,784,359
431.0,3.0,1683896659.8184988,801,376
431.0,3.0,1683896660.0890446,819,392
431.0,3.0,1683896660.3595903,837,410
431.0,3.0,1683896660.630136,854,425
431.0,3.0,1683896660.9006817,875,450
431.0,3.0,1683896661.1712275,904,474
431.0,3.0,1683896661.4417732,932,498
431.0,3.0,1683896661.712319,964,532
431.0,3.0,1683896661.9828646,998,569
431.0,3.0,1683896662.2534103,1034,606
431.0,3.0,1683896662.523956,1075,637
431.0,3.0,1683896662.7945018,1135,663
431.0,3.0,1683896663.0650475,1193,691
433.0,2.0,1683896658.6462147,586,413
433.0,2.0,1683896658.8510764,542,418
433.0,2.0,1683896659.0559378,511,421
433.0,2.0,1683896659.2607994,493,416
433.0,2.0,1683896659.4656608,475,417
434.0,2.0,1683896659.4030628,610,432
434.0,2.0,1683896659.5742338,586,433
434.0,2.0,1683896659.745405,553,438
435.0,5.0,1683896659.6545238,628,449
435.0,5.0,1683896659.8629982,605,455
435.0,5.0,1683896660.071473,580,456
435.0,5.0,1683896660.2799473,545,458
435.0,5.0,1683896660.488422,511,462
435.0,5.0,1683896660.6968963,492,464
435.0,5.0,1683896660.905371,473,466
436.0,2.0,1683896661.1058474,707,320
436.0,2.0,1683896661.3921843,717,326
436.0,2.0,1683896661.678521,727,334
436.0,2.0,1683896661.9648578,741,345
436.0,2.0,1683896662.2511947,752,354
436.0,2.0,1683896662.5375314,765,364
436.0,2.0,1683896662.8238683,778,378
436.0,2.0,1683896663.1102052,800,391
436.0,2.0,1683896663.396542,812,404
436.0,2.0,1683896663.6828787,821,418
436.0,2.0,1683896663.9692156,851,439
436.0,2.0,1683896664.2555525,871,459
436.0,2.0,1683896664.5418892,893,481
436.0,2.0,1683896664.828226,919,507
436.0,2.0,1683896665.114563,955,542
436.0,2.0,1683896665.4009,986,572
436.0,2.0,1683896665.6872365,1023,591
436.0,2.0,1683896665.9735734,1060,604
436.0,2.0,1683896666.2599103,1100,624
436.0,2.0,1683896666.546247,1127,640
437.0,2.0,1683896661.584719,612,687
437.0,2.0,1683896661.7402117,679,683
437.0,2.0,1683896661.8957045,729,676
438.0,2.0,1683896661.8189976,722,278
438.0,2.0,1683896662.0142634,732,281
438.0,2.0,1683896662.2095292,746,288
438.0,2.0,1683896662.404795,756,292
438.0,2.0,1683896662.6000607,770,295
438.0,2.0,1683896662.7953265,787,302
438.0,2.0,1683896662.9905922,809,315
438.0,2.0,1683896663.185858,827,326
438.0,2.0,1683896663.3811238,847,336
438.0,2.0,1683896663.5763896,874,354
438.0,2.0,1683896663.7716556,899,367
438.0,2.0,1683896663.9669213,928,386
438.0,2.0,1683896664.162187,957,405
438.0,2.0,1683896664.3574529,1001,431
438.0,2.0,1683896664.5527186,1041,459
438.0,2.0,1683896664.7479844,1085,493
438.0,2.0,1683896664.9432502,1149,536
438.0,2.0,1683896665.138516,1180,575
438.0,2.0,1683896665.3337817,1206,600
438.0,2.0,1683896665.5290475,1241,625
439.0,2.0,1683896662.6430001,623,453
439.0,2.0,1683896662.8220358,601,457
439.0,2.0,1683896663.0010715,556,461
439.0,2.0,1683896663.180107,518,465
439.0,2.0,1683896663.3591428,496,471
439.0,2.0,1683896663.5381784,471,472
440.0,2.0,1683896663.0783913,698,331
440.0,2.0,1683896663.3875499,710,342
440.0,2.0,1683896663.6967084,720,351
440.0,2.0,1683896664.005867,731,361
440.0,2.0,1683896664.3150258,745,375
440.0,2.0,1683896664.6241844,758,385
440.0,2.0,1683896664.933343,772,399
440.0,2.0,1683896665.2425015,787,413
440.0,2.0,1683896665.55166,807,432
440.0,2.0,1683896665.8608186,821,449
440.0,2.0,1683896666.1699772,844,469
440.0,2.0,1683896666.479136,871,498
440.0,2.0,1683896666.7882946,895,523
440.0,2.0,1683896667.097453,920,549
440.0,2.0,1683896667.4066117,951,583
440.0,2.0,1683896667.7157702,994,610
440.0,2.0,1683896668.0249288,1018,622
440.0,2.0,1683896668.3340876,1056,641
440.0,2.0,1683896668.6432462,1074,667
440.0,2.0,1683896668.9524047,1114,694
441.0,2.0,1683896664.4877565,706,276
441.0,2.0,1683896664.6815155,719,280
441.0,2.0,1683896664.8752744,736,286
441.0,2.0,1683896665.0690334,751,293
441.0,2.0,1683896665.2627923,766,294
441.0,2.0,1683896665.4565513,782,303
441.0,2.0,1683896665.6503103,804,320
441.0,2.0,1683896665.8440692,824,330
441.0,2.0,1683896666.0378282,846,344
441.0,2.0,1683896666.2315872,874,359
441.0,2.0,1683896666.4253461,900,373
441.0,2.0,1683896666.619105,928,392
441.0,2.0,1683896666.812864,961,412
441.0,2.0,1683896667.006623,1007,443
441.0,2.0,1683896667.200382,1049,471
441.0,2.0,1683896667.394141,1099,507
441.0,2.0,1683896667.5879,1158,558
441.0,2.0,1683896667.781659,1181,591
441.0,2.0,1683896667.9754179,1215,617
441.0,2.0,1683896668.1691768,1248,649
442.0,2.0,1683896665.069319,558,688
442.0,2.0,1683896665.4536898,635,682
442.0,2.0,1683896665.8380606,705,678
442.0,2.0,1683896666.2224317,736,674
442.0,2.0,1683896666.6068025,1156,665
443.0,2.0,1683896665.484319,626,443
443.0,2.0,1683896665.6453233,608,448
443.0,2.0,1683896665.8063278,563,452
443.0,2.0,1683896665.9673324,527,456
443.0,2.0,1683896666.1283367,499,460
443.0,2.0,1683896666.289341,475,463
444.0,2.0,1683896667.1869235,548,690
444.0,2.0,1683896667.3231044,618,686
444.0,2.0,1683896667.459285,691,680
444.0,2.0,1683896667.5954657,742,672
445.0,2.0,1683896667.5334096,600,415
445.0,2.0,1683896667.705093,574,418
445.0,2.0,1683896667.876776,546,422
445.0,2.0,1683896668.0484593,518,423
445.0,2.0,1683896668.2201426,499,427
445.0,2.0,1683896668.391826,477,433
445.0,2.0,1683896668.563509,461,429
447.0,2.0,1683896667.7086475,717,283
447.0,2.0,1683896667.8822591,733,288
447.0,2.0,1683896668.0558705,750,293
447.0,2.0,1683896668.2294822,766,300
447.0,2.0,1683896668.4030938,791,309
447.0,2.0,1683896668.5767055,814,319
447.0,2.0,1683896668.750317,837,333
447.0,2.0,1683896668.9239285,870,348
447.0,2.0,1683896669.0975401,902,368
447.0,2.0,1683896669.2711518,938,390
447.0,2.0,1683896669.4447632,976,413
447.0,2.0,1683896669.6183748,1035,451
447.0,2.0,1683896669.7919865,1087,493
447.0,2.0,1683896669.965598,1146,536
447.0,2.0,1683896670.1392097,1182,585
447.0,2.0,1683896670.3128211,1220,612
446.0,2.0,1683896667.716646,701,314
446.0,2.0,1683896667.9528167,710,321
446.0,2.0,1683896668.1889875,722,330
446.0,2.0,1683896668.4251583,730,339
446.0,2.0,1683896668.661329,746,353
446.0,2.0,1683896668.8974998,760,365
446.0,2.0,1683896669.1336706,773,380
446.0,2.0,1683896669.3698413,791,395
446.0,2.0,1683896669.606012,806,409
446.0,2.0,1683896669.8421829,824,426
446.0,2.0,1683896670.0783536,845,445
446.0,2.0,1683896670.3145244,875,473
446.0,2.0,1683896670.5506952,900,502
446.0,2.0,1683896670.786866,929,528
446.0,2.0,1683896671.0230367,968,569
446.0,2.0,1683896671.2592075,1005,588
446.0,2.0,1683896671.4953783,1036,601
446.0,2.0,1683896671.731549,1076,620
446.0,2.0,1683896671.9677198,1113,642
446.0,2.0,1683896672.2038906,1137,663
448.0,2.0,1683896667.9125164,535,442
448.0,2.0,1683896668.0494156,495,444
448.0,2.0,1683896668.186315,467,444
449.0,3.0,1683896669.5889552,718,286
449.0,3.0,1683896669.952024,733,291
449.0,3.0,1683896670.315093,753,298
449.0,3.0,1683896670.6781619,770,307
449.0,3.0,1683896671.0412307,788,316
449.0,3.0,1683896671.4042995,807,328
449.0,3.0,1683896671.7673683,833,342
449.0,3.0,1683896672.1304374,856,355
449.0,3.0,1683896672.4935062,881,369
449.0,3.0,1683896672.856575,917,391
449.0,3.0,1683896673.219644,948,412
449.0,3.0,1683896673.582713,984,434
449.0,3.0,1683896673.9457817,1024,460
449.0,3.0,1683896674.3088505,1079,499
449.0,3.0,1683896674.6719193,1133,538
449.0,3.0,1683896675.0349884,1159,587
449.0,3.0,1683896675.3980572,1193,612
449.0,3.0,1683896675.761126,1230,637
449.0,3.0,1683896676.124195,1219,605
449.0,3.0,1683896676.487264,1260,641
451.0,5.0,1683896670.0941975,601,426
451.0,5.0,1683896670.2598495,580,428
451.0,5.0,1683896670.4255018,566,430
451.0,5.0,1683896670.5911539,556,431
